TransactionID,Date,CustomerID,Age,Gender,Location,ProductID,Category,Quantity,UnitPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,Event,CustomerSatisfaction,ReturnFlag
211,18-12-2020,255,35,Other,City_13,444,Food,5,64.6416403,Online Payment,FALSE,0,TRUE,None,5,TRUE
212,07-12-2019,470,40,Female,City_12,575,Food,1,34.08517449,Debit Card,TRUE,0,FALSE,Christmas Market,5,FALSE
213,14-11-2019,101,49,Female,City_13,617,Toys,2,16.12887561,Debit Card,FALSE,3.225775122,TRUE,Black Friday,4,TRUE
214,11-12-2018,49,47,Male,City_18,812,Electronics,3,56.5808462,Cash,FALSE,0,FALSE,None,2,FALSE
215,24-11-2019,260,48,Female,City_10,280,Decorations,1,16.21562537,Cash,TRUE,1.621562537,FALSE,Black Friday,1,FALSE
216,15-11-2022,171,66,Female,City_17,433,Clothing,4,66.22986889,Cash,TRUE,0,TRUE,None,3,FALSE
217,04-11-2022,121,70,Other,City_12,666,Food,2,55.67969313,Credit Card,TRUE,0,TRUE,Christmas Market,3,TRUE
218,23-12-2021,86,60,Male,City_9,981,Electronics,1,30.40689509,Debit Card,FALSE,3.040689509,FALSE,Black Friday,5,FALSE
219,29-12-2020,46,33,Other,City_5,278,Electronics,1,25.86274599,Online Payment,FALSE,0,FALSE,Christmas Market,2,FALSE
220,27-11-2019,71,60,Female,City_13,218,Food,5,28.580408,Debit Card,FALSE,14.290204,FALSE,Black Friday,1,TRUE
221,01-12-2023,303,34,Male,City_1,931,Electronics,3,82.96294206,Online Payment,TRUE,24.88888262,FALSE,Black Friday,5,FALSE
222,27-12-2020,220,62,Other,City_3,220,Toys,1,13.78704199,Debit Card,FALSE,0,FALSE,None,4,TRUE
223,07-12-2022,307,26,Other,City_5,994,Toys,4,26.76925027,Online Payment,TRUE,0,FALSE,None,5,TRUE
224,19-11-2020,192,27,Other,City_1,591,Clothing,5,10.06936837,Online Payment,TRUE,5.034684186,TRUE,Black Friday,2,FALSE
225,12-12-2021,190,21,Other,City_16,439,Toys,4,97.02413274,Online Payment,FALSE,0,TRUE,Christmas Market,5,TRUE
226,03-11-2018,101,32,Male,City_14,187,Clothing,4,69.92088516,Debit Card,TRUE,27.96835406,FALSE,Black Friday,3,TRUE
227,19-12-2020,481,24,Other,City_15,577,Decorations,4,89.86568023,Cash,FALSE,0,TRUE,Christmas Market,2,TRUE
228,06-12-2019,307,23,Other,City_13,195,Clothing,2,68.01800434,Cash,TRUE,13.60360087,FALSE,Black Friday,3,TRUE
229,23-12-2023,466,47,Other,City_14,187,Toys,2,92.15657089,Debit Card,TRUE,0,TRUE,None,1,TRUE
230,13-11-2020,207,44,Other,City_15,304,Electronics,3,56.47768028,Online Payment,FALSE,0,TRUE,Christmas Market,4,TRUE
231,24-11-2022,267,39,Male,City_7,513,Decorations,4,89.99126673,Debit Card,TRUE,35.99650669,TRUE,Black Friday,1,TRUE
232,25-11-2020,353,61,Male,City_19,328,Electronics,5,20.45500918,Debit Card,TRUE,10.22750459,FALSE,Black Friday,5,FALSE
233,03-11-2020,63,63,Other,City_19,535,Food,4,75.04798079,Credit Card,FALSE,30.01919231,TRUE,Black Friday,2,TRUE
234,27-11-2022,255,55,Female,City_19,751,Decorations,1,30.60280432,Cash,TRUE,3.060280432,TRUE,Black Friday,2,FALSE
235,13-11-2018,160,24,Female,City_15,440,Clothing,3,84.86476931,Cash,FALSE,25.45943079,FALSE,Black Friday,2,FALSE
236,25-12-2021,271,56,Female,City_9,226,Decorations,2,28.67593475,Cash,TRUE,5.735186951,TRUE,Black Friday,1,FALSE
237,13-11-2021,351,67,Female,City_8,976,Toys,3,53.3667933,Debit Card,TRUE,16.01003799,FALSE,Black Friday,2,TRUE
238,26-11-2021,167,50,Other,City_11,690,Electronics,1,58.36088181,Credit Card,TRUE,5.836088181,TRUE,Black Friday,5,TRUE
239,09-12-2018,470,63,Female,City_13,141,Toys,5,28.87315435,Debit Card,TRUE,0,FALSE,None,5,FALSE
240,26-12-2018,404,22,Other,City_9,332,Decorations,3,10.8513315,Debit Card,TRUE,3.255399449,FALSE,Black Friday,3,TRUE
241,23-11-2022,298,22,Male,City_4,533,Electronics,4,50.731738,Credit Card,TRUE,20.2926952,TRUE,Black Friday,4,TRUE
242,10-12-2021,263,44,Male,City_16,299,Toys,1,37.14232686,Credit Card,FALSE,3.714232686,FALSE,Black Friday,1,TRUE
243,08-12-2023,105,38,Female,City_1,44,Clothing,5,56.85137763,Debit Card,FALSE,28.42568882,TRUE,Black Friday,4,TRUE
244,25-11-2021,418,31,Other,City_20,643,Electronics,4,84.48666247,Debit Card,FALSE,33.79466499,TRUE,Black Friday,4,TRUE
245,03-11-2021,234,55,Male,City_1,436,Decorations,2,91.42534211,Cash,TRUE,0,FALSE,Christmas Market,5,FALSE
246,29-11-2020,426,33,Male,City_2,180,Electronics,4,53.74985058,Debit Card,FALSE,21.49994023,TRUE,Black Friday,1,TRUE
247,01-11-2019,123,54,Other,City_6,729,Clothing,3,62.82298012,Credit Card,FALSE,18.84689404,FALSE,Black Friday,1,TRUE
248,08-12-2020,448,66,Male,City_15,331,Decorations,2,74.12872955,Credit Card,FALSE,14.82574591,FALSE,Black Friday,3,FALSE
249,07-12-2021,160,56,Male,City_5,532,Food,3,77.6414182,Credit Card,TRUE,0,FALSE,Christmas Market,3,FALSE
250,09-11-2018,115,34,Male,City_14,252,Food,4,39.00653399,Debit Card,TRUE,0,FALSE,None,2,TRUE
251,29-11-2022,336,44,Other,City_9,939,Electronics,2,77.02782415,Cash,FALSE,15.40556483,FALSE,Black Friday,3,TRUE
252,01-12-2022,315,29,Male,City_11,356,Electronics,5,19.47058577,Cash,FALSE,0,FALSE,Christmas Market,3,FALSE
253,07-12-2018,75,68,Other,City_13,784,Electronics,2,29.88365756,Cash,TRUE,0,TRUE,None,2,FALSE
254,11-11-2019,204,62,Female,City_10,379,Toys,2,56.60618711,Online Payment,FALSE,0,TRUE,None,4,FALSE
255,30-12-2019,437,41,Other,City_16,700,Electronics,4,42.45367984,Debit Card,TRUE,0,TRUE,None,3,TRUE
256,27-12-2018,224,63,Other,City_18,709,Food,2,59.84700706,Cash,FALSE,0,FALSE,None,4,TRUE
257,15-11-2019,378,26,Female,City_15,822,Decorations,2,83.94297433,Online Payment,FALSE,0,TRUE,None,3,TRUE
258,15-11-2018,352,61,Female,City_14,475,Decorations,1,70.65244721,Online Payment,FALSE,0,TRUE,Christmas Market,3,FALSE
259,03-12-2023,247,67,Male,City_16,192,Clothing,3,14.12977562,Cash,TRUE,0,TRUE,None,5,TRUE
260,25-11-2022,478,54,Male,City_11,808,Decorations,1,55.13451263,Online Payment,TRUE,5.513451263,FALSE,Black Friday,3,FALSE
261,07-11-2021,383,44,Male,City_13,301,Food,3,20.29717898,Online Payment,FALSE,0,TRUE,Christmas Market,3,TRUE
262,11-11-2023,377,26,Female,City_3,173,Clothing,1,64.82682805,Debit Card,FALSE,6.482682805,TRUE,Black Friday,1,TRUE
263,07-12-2018,73,21,Female,City_1,356,Electronics,5,74.21497319,Debit Card,TRUE,37.10748659,TRUE,Black Friday,3,TRUE
264,08-11-2020,466,42,Female,City_14,416,Electronics,4,86.25691858,Credit Card,TRUE,0,FALSE,None,3,TRUE
265,30-11-2020,309,18,Female,City_3,746,Clothing,5,74.26469418,Credit Card,FALSE,0,FALSE,None,4,TRUE
266,22-11-2021,400,62,Other,City_8,245,Clothing,4,57.77326249,Cash,TRUE,0,TRUE,None,3,FALSE
267,13-11-2022,78,18,Other,City_11,232,Toys,5,47.27065732,Credit Card,FALSE,0,FALSE,None,3,TRUE
268,27-11-2021,217,50,Other,City_5,696,Food,2,15.28897723,Credit Card,FALSE,3.057795446,FALSE,Black Friday,2,FALSE
269,19-12-2023,65,62,Female,City_4,543,Food,3,13.53439487,Debit Card,FALSE,4.060318461,FALSE,Black Friday,1,FALSE
270,12-12-2021,107,38,Female,City_15,255,Electronics,2,94.84231868,Credit Card,TRUE,18.96846374,TRUE,Black Friday,2,FALSE
271,16-11-2022,110,62,Other,City_14,527,Toys,5,62.61484417,Credit Card,FALSE,0,TRUE,Christmas Market,1,FALSE
272,09-11-2020,150,34,Female,City_3,403,Clothing,1,75.78571379,Debit Card,FALSE,0,TRUE,None,1,TRUE
273,06-11-2020,475,35,Other,City_10,893,Toys,4,21.0129329,Debit Card,TRUE,0,TRUE,Christmas Market,3,FALSE
274,21-12-2020,253,32,Female,City_19,304,Decorations,1,20.50855677,Debit Card,TRUE,0,FALSE,Christmas Market,3,FALSE
275,18-12-2022,184,53,Female,City_6,403,Toys,4,86.36701951,Credit Card,FALSE,34.54680781,TRUE,Black Friday,3,FALSE
276,14-11-2019,345,20,Male,City_18,661,Electronics,4,14.1753777,Credit Card,TRUE,0,TRUE,None,3,FALSE
277,03-12-2022,24,37,Male,City_17,410,Decorations,4,23.393199,Online Payment,TRUE,9.357279599,TRUE,Black Friday,1,FALSE
278,29-12-2018,276,31,Male,City_20,308,Decorations,1,24.16947894,Online Payment,FALSE,2.416947894,FALSE,Black Friday,5,FALSE
279,02-11-2022,366,37,Female,City_19,546,Electronics,2,88.97236285,Credit Card,FALSE,17.79447257,FALSE,Black Friday,2,TRUE
280,14-11-2020,265,65,Female,City_15,427,Clothing,5,34.36411297,Cash,FALSE,0,TRUE,Christmas Market,1,FALSE
281,13-11-2019,492,67,Other,City_1,878,Food,2,68.38817434,Online Payment,TRUE,0,FALSE,None,1,TRUE
282,06-12-2021,183,57,Other,City_4,209,Toys,4,46.73533831,Debit Card,TRUE,0,TRUE,None,5,TRUE
283,22-11-2021,205,34,Male,City_6,52,Decorations,2,99.57240502,Credit Card,TRUE,0,FALSE,Christmas Market,4,FALSE
284,25-11-2020,159,49,Female,City_16,259,Electronics,2,77.60775182,Online Payment,TRUE,15.52155036,FALSE,Black Friday,5,FALSE
285,29-11-2019,296,65,Male,City_14,539,Clothing,1,80.113369,Online Payment,FALSE,8.0113369,TRUE,Black Friday,2,TRUE
286,24-12-2019,211,57,Male,City_19,555,Clothing,4,82.12608062,Credit Card,FALSE,32.85043225,FALSE,Black Friday,2,FALSE
287,27-12-2018,370,52,Male,City_12,976,Electronics,1,34.37411969,Debit Card,FALSE,0,FALSE,None,4,TRUE
288,22-11-2018,312,48,Other,City_17,405,Clothing,1,82.79297886,Cash,TRUE,0,TRUE,Christmas Market,5,FALSE
289,07-11-2022,451,67,Other,City_18,849,Electronics,1,12.59672758,Cash,TRUE,1.259672758,FALSE,Black Friday,4,TRUE
290,11-12-2021,313,44,Other,City_3,635,Decorations,3,47.74635326,Debit Card,TRUE,0,TRUE,Christmas Market,2,TRUE
291,28-12-2021,396,68,Other,City_19,690,Clothing,3,27.13623191,Online Payment,TRUE,8.140869572,FALSE,Black Friday,1,TRUE
292,14-12-2019,490,50,Female,City_15,595,Electronics,2,36.66570498,Credit Card,TRUE,0,FALSE,None,5,TRUE
293,14-11-2018,362,33,Female,City_6,963,Clothing,2,26.34055365,Online Payment,TRUE,5.268110729,FALSE,Black Friday,3,TRUE
294,04-11-2022,229,62,Other,City_20,765,Electronics,5,57.33007539,Debit Card,FALSE,0,TRUE,None,5,TRUE
295,21-12-2020,428,28,Female,City_19,145,Clothing,2,16.6567218,Debit Card,FALSE,0,TRUE,None,1,TRUE
296,27-12-2019,330,51,Male,City_5,626,Clothing,4,20.69961097,Online Payment,TRUE,8.27984439,TRUE,Black Friday,5,TRUE
297,27-12-2023,449,50,Male,City_6,31,Toys,1,51.69986483,Online Payment,FALSE,5.169986483,TRUE,Black Friday,2,FALSE
298,09-12-2019,183,45,Female,City_12,614,Decorations,4,34.50605901,Credit Card,FALSE,0,FALSE,None,3,TRUE
299,31-12-2023,180,57,Female,City_6,598,Decorations,4,68.06110589,Online Payment,FALSE,0,TRUE,None,4,FALSE
300,01-12-2018,116,25,Male,City_3,227,Decorations,1,77.42781583,Cash,TRUE,0,TRUE,Christmas Market,4,FALSE
301,17-12-2019,452,64,Female,City_2,290,Electronics,2,91.10446924,Online Payment,FALSE,0,TRUE,None,3,FALSE
302,03-11-2018,232,47,Other,City_20,877,Toys,2,16.74652736,Credit Card,FALSE,3.349305473,TRUE,Black Friday,4,TRUE
303,12-11-2019,188,26,Male,City_1,831,Toys,1,86.92433334,Cash,TRUE,0,FALSE,Christmas Market,4,FALSE
304,09-11-2022,293,21,Other,City_8,110,Food,3,83.40571527,Cash,TRUE,0,TRUE,Christmas Market,3,TRUE
305,14-11-2018,413,18,Other,City_6,465,Toys,5,50.022473,Credit Card,FALSE,0,FALSE,None,5,FALSE
306,28-12-2018,347,41,Other,City_11,749,Food,5,98.17548353,Online Payment,TRUE,0,FALSE,Christmas Market,2,TRUE
307,07-11-2023,158,63,Other,City_4,484,Food,2,64.97910816,Online Payment,FALSE,0,FALSE,Christmas Market,4,FALSE
308,11-12-2021,61,30,Male,City_19,647,Toys,5,70.23646755,Credit Card,FALSE,0,FALSE,None,5,FALSE
309,28-11-2020,134,64,Other,City_14,126,Clothing,1,82.59543606,Online Payment,FALSE,8.259543606,TRUE,Black Friday,5,TRUE
310,13-12-2020,418,46,Female,City_20,389,Electronics,2,80.63891796,Credit Card,FALSE,0,FALSE,Christmas Market,1,TRUE
311,22-11-2021,37,52,Male,City_18,376,Toys,2,62.78745827,Online Payment,TRUE,0,FALSE,Christmas Market,2,TRUE
312,15-12-2021,46,52,Male,City_11,570,Decorations,4,88.06622832,Credit Card,FALSE,0,FALSE,None,4,TRUE
313,07-11-2018,496,24,Female,City_13,548,Food,5,75.23084873,Debit Card,FALSE,0,TRUE,Christmas Market,4,FALSE
314,04-11-2018,236,37,Female,City_18,746,Electronics,4,10.81379268,Online Payment,FALSE,0,FALSE,None,3,FALSE
315,08-12-2023,212,46,Male,City_4,399,Food,5,83.68796226,Debit Card,TRUE,0,TRUE,None,5,FALSE
316,14-11-2022,137,37,Female,City_2,72,Electronics,1,47.90892359,Credit Card,TRUE,0,FALSE,None,2,TRUE
317,10-12-2018,121,50,Male,City_4,400,Food,5,76.95681882,Credit Card,TRUE,38.47840941,TRUE,Black Friday,1,FALSE
318,24-12-2022,260,46,Male,City_12,111,Toys,4,60.25536949,Credit Card,TRUE,0,TRUE,None,4,FALSE
319,08-12-2020,433,19,Female,City_11,843,Decorations,5,49.18512683,Cash,FALSE,24.59256341,FALSE,Black Friday,4,TRUE
320,12-11-2018,173,66,Male,City_11,86,Clothing,1,23.93501913,Online Payment,FALSE,2.393501913,FALSE,Black Friday,1,FALSE
321,21-11-2022,476,20,Female,City_17,41,Food,1,61.9194972,Online Payment,FALSE,0,FALSE,Christmas Market,5,TRUE
322,09-11-2018,228,47,Male,City_13,732,Electronics,4,75.30352926,Online Payment,FALSE,30.1214117,TRUE,Black Friday,2,TRUE
323,19-12-2020,398,41,Male,City_9,419,Decorations,3,40.40406469,Online Payment,FALSE,0,TRUE,None,2,TRUE
324,20-12-2023,195,55,Female,City_12,5,Toys,2,87.56439155,Credit Card,TRUE,17.51287831,TRUE,Black Friday,2,TRUE
325,11-12-2022,136,47,Other,City_5,464,Clothing,2,88.37031641,Credit Card,FALSE,0,FALSE,Christmas Market,1,FALSE
326,23-11-2022,289,23,Male,City_12,25,Clothing,4,64.10950025,Online Payment,TRUE,25.6438001,TRUE,Black Friday,1,TRUE
327,14-11-2019,70,46,Male,City_3,468,Clothing,1,49.15280104,Online Payment,FALSE,4.915280104,FALSE,Black Friday,3,TRUE
328,27-11-2022,322,68,Other,City_4,829,Food,2,37.69692129,Debit Card,TRUE,7.539384257,TRUE,Black Friday,1,FALSE
329,30-12-2023,42,47,Other,City_16,171,Toys,1,54.76003278,Credit Card,FALSE,5.476003278,TRUE,Black Friday,3,TRUE
330,29-11-2022,278,49,Female,City_1,530,Decorations,3,81.77662903,Credit Card,FALSE,24.53298871,TRUE,Black Friday,3,FALSE
331,14-11-2021,358,41,Female,City_6,746,Toys,1,77.9427978,Online Payment,FALSE,0,TRUE,None,5,FALSE
332,18-11-2021,164,43,Male,City_11,625,Decorations,1,74.15355931,Cash,FALSE,7.415355931,FALSE,Black Friday,4,TRUE
333,21-12-2021,166,63,Other,City_19,879,Clothing,1,24.42822149,Online Payment,FALSE,0,FALSE,Christmas Market,5,TRUE
334,04-11-2021,384,41,Male,City_18,3,Clothing,2,75.70256547,Credit Card,TRUE,0,TRUE,Christmas Market,2,FALSE
335,11-11-2019,344,27,Other,City_9,851,Food,5,84.89713753,Credit Card,FALSE,42.44856877,FALSE,Black Friday,2,TRUE
336,25-12-2022,61,42,Other,City_13,833,Clothing,2,52.92434928,Cash,TRUE,0,FALSE,None,1,TRUE
337,17-12-2023,223,67,Male,City_15,911,Toys,5,91.42501447,Debit Card,FALSE,0,TRUE,Christmas Market,4,FALSE
338,02-11-2020,457,50,Female,City_1,910,Electronics,2,74.08447017,Online Payment,TRUE,0,TRUE,None,3,FALSE
339,13-11-2019,192,63,Male,City_4,696,Decorations,3,69.6595082,Cash,TRUE,0,FALSE,Christmas Market,1,FALSE
340,05-12-2018,246,61,Other,City_6,17,Decorations,3,54.1420539,Online Payment,TRUE,0,FALSE,None,3,TRUE
341,15-12-2021,240,70,Other,City_15,379,Clothing,5,64.79567466,Cash,TRUE,0,TRUE,Christmas Market,5,FALSE
342,18-11-2019,278,50,Female,City_7,375,Toys,3,49.63007789,Credit Card,TRUE,14.88902337,FALSE,Black Friday,1,FALSE
343,23-12-2023,49,56,Female,City_8,925,Electronics,5,32.63454675,Debit Card,FALSE,16.31727337,FALSE,Black Friday,2,TRUE
344,05-11-2020,16,47,Other,City_19,533,Food,5,22.96412736,Credit Card,FALSE,11.48206368,FALSE,Black Friday,5,TRUE
345,15-11-2019,379,22,Female,City_8,471,Food,1,85.50450004,Cash,TRUE,0,FALSE,None,1,FALSE
346,22-11-2020,342,29,Male,City_15,384,Clothing,2,59.57601672,Debit Card,TRUE,0,TRUE,Christmas Market,2,FALSE
347,25-11-2018,85,56,Male,City_16,271,Food,1,63.00737495,Debit Card,TRUE,6.300737495,FALSE,Black Friday,1,TRUE
348,06-11-2019,447,51,Other,City_17,387,Toys,5,96.6446278,Debit Card,TRUE,0,FALSE,Christmas Market,4,TRUE
349,29-11-2021,127,34,Other,City_14,427,Clothing,5,85.22585482,Credit Card,FALSE,42.61292741,FALSE,Black Friday,3,TRUE
350,09-11-2021,123,52,Other,City_15,959,Clothing,3,41.88110894,Cash,TRUE,0,TRUE,None,3,TRUE
351,13-12-2023,210,18,Female,City_11,357,Clothing,1,12.81525377,Cash,FALSE,0,TRUE,None,5,TRUE
352,22-11-2019,470,26,Female,City_2,599,Electronics,5,86.57916875,Cash,TRUE,43.28958438,TRUE,Black Friday,1,TRUE
353,26-12-2022,172,52,Female,City_5,457,Food,2,53.58688066,Credit Card,TRUE,0,TRUE,None,3,TRUE
354,28-12-2018,79,41,Other,City_6,336,Toys,2,56.95800489,Credit Card,TRUE,0,FALSE,None,1,TRUE
355,17-12-2022,137,61,Other,City_7,378,Clothing,4,25.09752746,Cash,TRUE,0,TRUE,None,4,TRUE
356,24-11-2019,165,69,Female,City_4,430,Electronics,5,48.11328196,Credit Card,TRUE,24.05664098,TRUE,Black Friday,2,TRUE
357,21-12-2023,350,53,Female,City_15,570,Food,5,98.62277697,Debit Card,FALSE,0,FALSE,None,1,TRUE
358,03-11-2019,304,64,Female,City_4,766,Decorations,5,53.11600016,Online Payment,TRUE,26.55800008,TRUE,Black Friday,5,TRUE
359,04-12-2020,386,44,Male,City_6,772,Toys,2,58.16696083,Credit Card,FALSE,0,TRUE,None,4,FALSE
360,09-12-2021,279,56,Male,City_9,51,Electronics,3,33.81855142,Online Payment,TRUE,0,TRUE,Christmas Market,3,FALSE
361,08-12-2019,270,66,Other,City_14,378,Decorations,4,43.16316338,Online Payment,FALSE,0,FALSE,None,1,TRUE
362,14-12-2023,99,32,Other,City_19,900,Clothing,2,64.06976585,Debit Card,TRUE,12.81395317,FALSE,Black Friday,5,FALSE
363,19-11-2019,169,26,Other,City_16,928,Food,3,54.29067101,Credit Card,FALSE,16.2872013,FALSE,Black Friday,3,TRUE
364,17-12-2022,338,38,Other,City_1,758,Electronics,5,20.42337496,Debit Card,FALSE,10.21168748,TRUE,Black Friday,5,TRUE
365,22-12-2019,110,34,Female,City_7,251,Food,3,59.07440285,Debit Card,FALSE,17.72232086,FALSE,Black Friday,2,TRUE
366,26-11-2023,378,33,Male,City_1,12,Clothing,5,50.07581348,Credit Card,TRUE,25.03790674,TRUE,Black Friday,1,FALSE
367,29-11-2018,307,24,Other,City_4,606,Decorations,3,13.756948,Cash,TRUE,4.127084399,TRUE,Black Friday,3,TRUE
368,03-11-2021,28,60,Male,City_10,89,Decorations,3,96.74960336,Debit Card,FALSE,0,FALSE,Christmas Market,3,TRUE
369,09-11-2020,412,63,Female,City_16,50,Electronics,2,30.17704988,Debit Card,TRUE,0,TRUE,Christmas Market,4,TRUE
370,22-11-2018,76,29,Female,City_8,261,Electronics,1,23.99852927,Debit Card,FALSE,0,FALSE,None,2,FALSE
371,14-12-2021,177,24,Female,City_19,87,Clothing,2,42.19570231,Credit Card,FALSE,0,TRUE,None,1,FALSE
372,19-11-2020,265,44,Other,City_9,535,Electronics,1,40.67701693,Credit Card,FALSE,4.067701693,FALSE,Black Friday,2,TRUE
373,04-12-2019,286,49,Male,City_7,848,Electronics,3,38.65183122,Debit Card,TRUE,11.59554937,FALSE,Black Friday,2,FALSE
374,15-11-2019,242,26,Female,City_9,201,Food,5,68.447781,Online Payment,TRUE,34.2238905,FALSE,Black Friday,1,TRUE
375,25-12-2020,180,20,Female,City_5,264,Clothing,2,37.90621892,Cash,TRUE,7.581243783,FALSE,Black Friday,3,FALSE
376,03-12-2021,426,52,Male,City_4,534,Clothing,2,31.51478224,Cash,TRUE,0,FALSE,None,1,TRUE
377,11-12-2021,93,35,Other,City_6,636,Decorations,5,95.25699636,Online Payment,FALSE,47.62849818,TRUE,Black Friday,3,FALSE
378,16-11-2021,346,21,Female,City_4,879,Decorations,5,81.77722842,Debit Card,FALSE,0,FALSE,None,5,FALSE
379,03-11-2021,1,44,Male,City_20,907,Toys,1,87.86057156,Debit Card,FALSE,8.786057156,TRUE,Black Friday,3,FALSE
380,12-12-2021,334,42,Other,City_11,829,Electronics,2,21.5462657,Debit Card,TRUE,4.309253141,FALSE,Black Friday,5,FALSE
381,06-11-2023,265,70,Other,City_20,593,Electronics,5,39.1402898,Debit Card,FALSE,0,FALSE,Christmas Market,3,FALSE
382,21-12-2018,163,40,Male,City_13,416,Clothing,5,67.54354494,Debit Card,FALSE,33.77177247,FALSE,Black Friday,5,TRUE
383,18-11-2020,303,67,Female,City_18,135,Clothing,2,22.25571325,Online Payment,TRUE,0,FALSE,Christmas Market,5,FALSE
384,16-11-2021,10,70,Female,City_9,197,Electronics,5,69.99511773,Cash,FALSE,34.99755887,FALSE,Black Friday,5,FALSE
385,26-12-2018,372,27,Male,City_14,651,Toys,5,56.17609063,Cash,FALSE,0,TRUE,Christmas Market,4,TRUE
386,25-12-2023,21,54,Male,City_13,653,Clothing,3,53.64769373,Online Payment,TRUE,0,TRUE,None,5,TRUE
387,10-11-2022,381,69,Female,City_12,260,Decorations,2,77.00891236,Online Payment,FALSE,15.40178247,TRUE,Black Friday,4,TRUE
388,14-12-2022,15,18,Female,City_1,971,Toys,2,61.64483162,Online Payment,FALSE,0,TRUE,None,2,TRUE
389,27-11-2023,117,49,Other,City_19,516,Food,3,54.46831443,Online Payment,TRUE,16.34049433,TRUE,Black Friday,5,FALSE
390,16-11-2018,343,22,Female,City_3,190,Clothing,3,33.27139296,Cash,TRUE,9.981417887,FALSE,Black Friday,2,FALSE
391,02-11-2022,126,57,Male,City_4,862,Clothing,5,93.96945875,Cash,TRUE,0,FALSE,None,1,TRUE
392,28-12-2018,65,35,Other,City_12,986,Electronics,1,55.70127067,Online Payment,FALSE,5.570127067,TRUE,Black Friday,4,TRUE
393,30-12-2020,232,58,Female,City_6,360,Food,1,68.54546121,Cash,FALSE,0,TRUE,Christmas Market,3,TRUE
394,19-12-2018,55,68,Other,City_7,296,Food,5,46.04467572,Cash,TRUE,0,TRUE,None,5,FALSE
395,02-12-2020,227,34,Other,City_5,364,Clothing,2,24.3418784,Credit Card,FALSE,4.86837568,TRUE,Black Friday,1,FALSE
396,29-12-2019,22,58,Other,City_19,126,Toys,1,95.65906157,Online Payment,TRUE,0,FALSE,None,5,FALSE
397,20-11-2019,185,45,Male,City_7,512,Decorations,3,45.32083088,Online Payment,FALSE,13.59624926,FALSE,Black Friday,5,FALSE
398,23-12-2023,415,35,Male,City_14,504,Clothing,2,31.5575283,Online Payment,FALSE,6.31150566,FALSE,Black Friday,4,TRUE
399,04-11-2023,119,70,Other,City_10,430,Clothing,1,94.24184811,Debit Card,FALSE,0,TRUE,None,4,FALSE
400,08-12-2023,339,53,Female,City_20,596,Clothing,2,73.37004143,Cash,FALSE,0,FALSE,Christmas Market,3,FALSE
401,28-12-2019,310,28,Female,City_2,642,Toys,5,37.48056669,Debit Card,TRUE,18.74028334,FALSE,Black Friday,4,TRUE
402,22-12-2019,42,32,Female,City_16,435,Food,5,14.75631656,Debit Card,FALSE,0,TRUE,Christmas Market,2,TRUE
403,19-11-2021,8,41,Male,City_1,799,Clothing,5,37.64324671,Cash,FALSE,0,TRUE,None,1,FALSE
404,16-11-2021,244,30,Other,City_5,193,Electronics,2,13.12089904,Online Payment,FALSE,0,TRUE,Christmas Market,5,FALSE
405,04-12-2019,243,70,Female,City_4,476,Toys,3,99.45186497,Cash,FALSE,29.83555949,TRUE,Black Friday,5,TRUE
406,04-11-2023,311,48,Female,City_17,172,Clothing,3,48.95664092,Online Payment,FALSE,0,TRUE,Christmas Market,5,FALSE
407,18-11-2023,289,30,Male,City_16,21,Clothing,1,81.25212144,Credit Card,FALSE,0,FALSE,None,3,FALSE
408,26-12-2019,446,26,Male,City_5,235,Food,5,82.17857822,Debit Card,TRUE,0,TRUE,None,1,FALSE
